",service management,analytical,documentation,Core Operational Support Processes,extracting,analyzing",76
",Mern Stack,Programming Language,Analytical,SDLC,Software Engineering",77
",Automation,Perl,Front end,Data structures,Debugging,Python",78
,79
",Backend,Automation,Perl,Scrum,Python,HP data protector",80
",Backend,Automation,Perl,Scrum,Python,HP data protector",81
,82
,83
,84
,85
,86
,87
",Angular,React.Js,HTML,CSS,Javascript",88
",Consulting,Excel,Training,Instructor,Individual Contributor,management",89
,90
,91
,92
,93
,94
,95
,96
,97
,98
,99
,100
,101
,102
,103
,104
,105
,106
,107
,108
,109
",GNU,IPC,DLL,C,Gerrit,Tizen",110
",Risk management,MySQL,Cloud,test driven development,Staffing,Risk mitigation",111
",Solution design,SQL,Manager Quality Assurance,Business operations,Business process,Monitoring",112
",Leadership Development,Learning and Development,Training and Development,Talent Management,Organization Development,Talent Development",113
",SQL Queries,Data Warehousing,ETL,Data Architecture,Data Integration,Informatica Power Center",114
",React JS Developer,SDLC,Operating System,Programming Language,Software Engineering,Test Cases",115
",Uipath,Rpa",116
,117
,118
,119
",Java,J2Ee,Sailpoint,Identity Access Management,Forgerock,User Provisioning,Oracle,LDAP,Rbac,Password Management",120
",Forgerock,Identity Access Management",121
,122
",LDAP,Active directory,Mobile applications,Web technologies,Management,SAML",123
",c#,.Net,MSSQL,OOP,API,REST",124
,125
,126
",Kafka,Java,Design Development,Streams,Product Development,High Availability",127
",Verilog,Debugging,VHDL,PCIE,UVM,Hardware design",128
",J2Ee,Core Java,JSP,Virtualization,Software design,Design development",129
",Linux,Python,Networking,Agile,Virtualization,Cloud",130
",Linux,Python,Networking,Agile,Virtualization,Cloud",131
",Budgeting,Balance Sheet,Product management,Application development,Agile,metadata",132
",Budgeting,Balance Sheet,Product management,Application development,Agile,metadata",133
",C++,Linux,Python",134
,135
,136
,137
",SQL,SAP,Data structures,Consulting,Business process,Web intelligence",138
",Content Development,Training,Instructional Design,E-learning,Content Designing,Learning",139
",Application Development,Platform Development,Power Bi,Technology Solutions,Production Support,Automation Testing,JSON,application development lifecycle,SQL",140
",Android Framework,AOSP",141
",Javascript,Odata,Sap Fiori,Oauth,Web Technologies,Workflow",142
,143
,144
,145
,146
",Hadoop,Pyspark,Hdfs,Hive,Aws Glue,Pig",147
",Oracle Database,ETL,Informatica,Idq,Data Warehousing,Shell Scripting",148
",Consulting,E-learning,Content management,Issue resolution,Simulation,content designing",149
",Consulting,Order management,O2C,Training,Individual Contributor,management,Interpersonal skills,Client relationship,Instructor,professional services",150
",Rpa,Automation Anywhere",151
",Rpa,Automation Anywhere",152
",Angular,Javascript",153
",AngularJS,Javascript,TypeScript,UI,HTML5,CSS3",154
",React.Js,UI Development",155
",CAD,c++,MFC,Geometric algorithm,C#,WPF",156
",Core Java,Spring,Advanced Java,Multithreading,Microservices,SOAP",157
",Linux,Ethernet,TCP,Boardbring,AUTOSAR,CAN",158
",Linux,Ethernet,TCP,Boardbring,AUTOSAR,CAN",159
",Javascript Frameworks,Node.Js,Angular,Elastic Search,AWS,Functional Design",160
",C#,Uipath,Rpa,.Net,VB.NET,VB",161
",C#,Uipath,Rpa,.Net,VB.NET,VB",162
",Microservices,Java,J2Ee,Spring Boot",163
",Logistics Sales,B2B Sales,Sales",164
,165
",SQL,Unix,Linux,Oracle BRM,application monitoring,Perl",166
",Project management,SQL,Data management,Eclipse,data governance,Excel",167
,168
,169
",Spark,Java,Python,NoSQL,Big Data,SQL,Data Engineering,Streaming,Continuous Integration,SCALA",170
",Automotive,Analytical,Robotics,Computer science,Algorithm development,Wellness",171
,172
",Budgeting,Balance Sheet,Product management,Application development,Agile,metadata",173
",Cloud,Automation,Interpersonal skills,Testing,Analytical skills,Troubleshooting",174
",Linux,Python,Networking,Agile,Virtualization,Cloud",175
",Budgeting,Balance Sheet,Product management,Application development,Agile,metadata",176
,177
",Project Management,Java,React.Js,Core Java",178
,179
",Javascript,CSS,Front End,MySQL,Websockets,Web Services",180
,181
,182
",Azure Databricks,BI Projects,azure,Azure Data Lake",183
",OOP,Siebel Tools,SQL,HTML,OOD,Javascript",184
",Microservices,Java,PLSQL",185
",Spring Boot,Rest Api,GIT,NoSQL,Agile,Cloud",186
",Microservices,Java,PLSQL",187
,188
,189
",HTML5,CSS3,React.js,Flux,Node.js,Javascript",190
",Appian,BPM,SQL,Jenkins,SAIL,WebAPI",191
,192
,193
",SQL,Auditing,Windows,Financial services,Oracle,Analytical",194
,195
,196
,197
,198
,199
",Uipath,Rpa,Java,C++,c#",200
",C++,C,Software Development,Software Engineering,Networking",201
",C++,C,Software Development,Software Engineering,Networking",202
",SQL Server,Azure Databricks,Tabular Model",203
",Javascript,Devops,MongoDB,CI,Rest,AWS",204
",SQL,Microservices,Shell Scripting,Mac,Linux,Go",205
",XSLT,C,Duckcreek,Duckcreek Policy,Duckcreek Claims,Duckcreek Billing",206
",Consulting,Primary Skills,Effort Estimation,Vendor Evaluation,Problem Solving,Mendix",207
",Business Process Management,Primary Skills,Digital Transformation,Technology Solutions,Effort Estimation,Vendor Evaluation",208
",Design Principles,Digital Transformation,Primary Skills,Software Engineering,Technical Analysis,Test Cases",209
",Credit Risk,Statistical Modeling,Model Validation,Scorecard,SAS,Risk Modeler",210
",axiom,axiom controller view,Sql",211
",Credit Risk,Statistical Modeling,Model Validation,Scorecard,SAS,Risk Modeler",212
",Javascript,Devops,MongoDB,CI,Rest,AWS",213
",Stored Procedures,T-SQL,SSIS,SQL Server,SSRS,Cursor",214
,215
",Stored Procedures,T-SQL,SSIS,SQL Server,SSRS,Cursor",216
",Project Life Cycle,Software Quality Assurance,Agile,Test Planning,Design Principles,Unit Testing",217
",Backend,Analytics,SQL,HTML,XML,Windows",218
",Project Life Cycle,Software Quality Assurance,Agile,Test Planning,Design Principles,Unit Testing",219
",AutoCAD,Engineering Design,ANSI,Switchgear,MCC,Manufacturing process,Circuit breakers,Electrical engineering,Infrastructure,Manager Technology",220
,221
",Design Development,Digital Transformation,AWS,SDLC,agile,performance engineering",222
",Windows,Python,Firmware,Wireless,Visual Studio,WiFi",223
,224
",Machine Learning,Computer Vision,Pattern Recognition,Image Processing,ML topologies",225
",Machine Learning,Computer Vision,Pattern Recognition,Image Processing,ML topologies",226
,227
",Leadership development,Process quality,Management,Advisory,Cost",228
",SCALA,Java,Kafka",229
",Javascript,Node.Js,Graphql,Jest,UI Testing,React.Js",230
",Instructional Design,instructional designer,Learning experience developer,instructional designing",231
,232
,233
",SQL Server,ASP.Net MVC,C#,WCF,Web Api,.Net Core",234
",C#.Net,Rpa,Uipath,a2019,a360,Automation Anywhere",235
,236
",Python,Web development,Agile,Investment banking,Fixed income,Financial services",237
",Consulting,Digital Transformation,Solution Design,Technology Solutions,Problem Solving,JBPM",238
",Consulting,Digital Transformation,Effort Estimation,Vendor Evaluation,WMS",239
",React.Js,Node.Js",240
",Oracle,Scheduling,Data modeling,MS SQL,MySQL,Oracle SQL",241
",Oracle,SQL,Db2,Apache,big data,spark",242
",SQL,Unix,Informatica,Teradata,Unix shell scripting,Data warehousing",243
",LDAP,Active directory,Mobile applications,Web technologies,Management,SAML",244
",Vue,Javascript,HTML",245
",Python,Open source,Agile,Scrum,Data modeling,Hadoop",246
",Cloud,Data warehousing,Deployment",247
",LDAP,Active directory,Mobile applications,Web technologies,Management,SAML",248
",Web Api,Angular,Front End,ASP.Net,C#,SQL Server",249
",Hibernate,Java,Spring Boot,Spring Mvc,Microservices,Spring Framework,JSF,Activiti,JBPM,Web Services,SOA,Spark,Bpm",250
,251
,252
",Java EE,Spring,J2Ee,Camunda Bpm,Rest,Bpmn",253
,254
,255
,256
,257
,258
,259
,260
,261
,262
,263
",Unix,SQL,Linux,SCALA,Hadoop,data domain",264
",JMS,Linux,Python,Automation,Software development life cycle,spark",265
",Javascript,HTML,SFDC,Rest,SOAP,Java",266
",Azure Databricks,Pyspark,Delta Lake",267
",Javascript,DOM,Redux,Jest,Highcharts,Rest Api",268
",Hibernate,Spring Boot,Core Java,JPA,Restful Webservices,Web Services",269
",Salesforce Cpq,Spring CM,CPQ API",270
",Internship,Consulting,Salesforce,Machine learning,Backend,Ticketing",271
,272
,273
,274
",Internship,Consulting,Salesforce,Machine learning,Backend,Ticketing",275
",Canoe,Embedded C,Canalyzer,TRACE32,AUTOSAR,LIN",276
",Change management,Financial services,human capital,Asset management,Analytics,Process improvement",277
",Github,Jenkins,CI,Typescript,Javascript,AWS",278
,279
",Embedded C,SPI,I2C,Adc,Embedded Software Development,Gpio",280
",Cloud Developer,SOA architectures,JSON,XML,Software Development,GCP",281
,282
,283
",Web Services,Javascript,Microservices,Restful Webservices,Container,SOA",284
",Talent Development,LMS,Training Management,Corporate Training,Leadership Development,Leadership Training",285
,286
,287
,288
,289
",Embedded,C++,Linux",290
",Embedded,C++,Linux",291
,292
,293
",Automation,JMS,Open source,Consulting,ISO,Application packaging",294
,295
",Consulting,Animation,DTS,DOM,SVG,webgl",296
,297
",Networking,Android,Agile,Visual Studio,SDK,Project planning",298
",SQL,Javascript,CRM,Python,Manager Quality Assurance,Agile",299
,300
",Automation Anywhere",301
",Talend,Talend Open Studio,Talend Data Integration Suite,AWS,Java",302
",CI/CD Tools,SDLC,REST API,Microservices Architecture,Spring,Spring Boot",303
",SQL,Rpa,Software Design,Code Review,Software Development,.Net",304
",Salesforce,Unit testing,Sales,Apex,Salesforce.com,SFDC",305
,306
,307
,308
,309
,310
,311
,312
,313
,314
,315
",Appian Developer,Business Process Management,Appian,Java",316
",Servicenow,HR,ITSM,Integration",317
",Android Framework,FRAMEWORK DEVELOPER,Android framework developer,AIDL,HIDL,JNI",318
",Analytics,Healthcare,Supply chain,Leadership development,Social media,Biochemistry",319
",Automotive,Analytical,Robotics,Computer science,Machine learning,Agile,Algorithm development,Wellness,Medical insurance,Vehicle testing",320
",Consulting,Digital Transformation,Technology Solutions,Effort Estimation,Vendor Evaluation,Problem Solving",321
",Automation,Perl,Front end,Data structures,Debugging,Python",322
",Project Life Cycle,Software Quality Assurance,Agile,Test Planning,Testing Tools,Design Principles",323
,324
,325
",Linux Kernel,Linux Device Drivers,Board Bringup,C programming",326
",Spring Boot,Hibernate,J2Ee,Core Java,Microservices,JEE",327
,328
,329
",Development Manager,Mainframes,Db2,Project management,Manual testing,Automation",330
",Coding,Python,Computer science,SDLC,Machine learning,Computer vision",331
",Db2,Documentum,EMC,Filenet,Alfresco,Analytical",332
,333
,334
,335
,336
,337
,338
,339
",Salesforce,Unit testing,Sales,Apex,Salesforce.com,SFDC",340
",SQL,Shorthand,Reconciliation,Agile,Data warehousing,PLSQL",341
",E-learning,Simulation,content designing,Problem solving,Learning Content Design,Learning Content Analysis",342
",React Native",343
",Kubernetes,Terraform,Java,Jenkins,Spring,GIT",344
",Spring,Struts,Core Java,Sql Db2,Oracle SQL,Debugging",345
",Salesforce,Unit testing,Sales,Apex,Salesforce.com,SFDC",346
",Javascript,JQuery,Software Development,Ruby,Software Engineering,SQL",347
",E-learning,Simulation,content designing,Problem solving,Learning Content Design,Learning Content Analysis",348
",RPGLE,AS400,CLLE,RPG,CL",349
,350
,351
",guidewire developer,policy center,config",352
",Javascript,HTML,Node.Js,CSS,Angularjs,Ajax",353
",LTE,C,RRC,RLC,NBAP,Protocol Stack",354
",Technical support,Manager Quality Assurance,Application development,Test planning,Computer science,Financial services",355
",Training,Learning,HR,Soft Skills Training,Behavioural Training",356
",Relationship",357
",SQL,Application development,Web development,Information technology,Computer science,Backend",358
",Technical Project Lead,Programming,Supervision,Siemens",359
,360
,361
,362
,363
",Front End,HTML,CSS,React.Js,Angularjs,Node.Js",364
",Javascript,ASP.Net MVC,C#,Entity Framework,HTML,Spfx",365
",IIB,Java Compute Node,ESQL,REST,SOAP,TCP/IP",366
,367
,368
,369
,370
,371
",Javascript,Redux,CSS,Jest,HTML,Webpack",372
,373
,374
,375
",PLSQL,Unix,Shell Scripting",376
,377
,378
,379
",IICS Developers,Data Analytics,Informatica Intelligent Cloud services,IICS,SDLC,performance engineering",380
",SDLC,agile methodologies,Bigdata,Pyspark,Hadoop,Spark",381
",Digital Transformation,Problem Solving,Apigee Developer,Apigee,API Management",382
",Software Engineering,ASP.Net,Asp.Net Core,C#,MVC,Entity Framework",383
",JSP Servlets,Struts,Hibernate,SOAP,Rest,Websocket",384
",Franchisee Development,Deal Closure,Negotiation,Coordination",385
",VMware,Computer science,Analytical,MongoDB,Architecture,Commerce",386
",React.js,Redux,ES6,React Native,Application Designing,Rest Webservices",387
",React.js,Redux,HTML5,CSS3,Javascript,React Native",388
",Android,SDK,Mobile App Designing,Mobile App Performance Optimization,XML,JSON",389
,390
,391
,392
,393
",Docker,Ansible,Terraform,Openshift,Linux,GIT",394
",Software design,Recruitment,Packaging,Business transformation,Standard operating procedures,continuous integration",395
",Configuration management,Database design,Test cases,Test scripts,Scheduling,global operations",396
",Node.Js,Backend",397
",PHP,Javascript,Codeigniter,Laravel,Ajax,Wordpress",398
",WODM,WODM Developer,Websphere",399
,400
,401
,402
,403
,404
,405
,406
,407
,408
,409
",Cloud Platform,SDLC,agile methodologies,Snowflake,Bigdata,Java",410
",Digital Transformation,Technology Solutions,Dell Boomi Developer,Enterprise Package Application,Dell Boomi,Problem Solving",411
",technology solutions,Celonis Developer,functional designs,Celonis,structuring relevant data",412
",MEGA,iGrafx,SPARX Enterprise Architect,MS Visio,Process Mapping,Data Mapping",413
",Digital Transformation,technology solutions,Effort Estimation,Vendor Evaluation,Business Process Management,Appian",414
",MEGA,iGrafx,SPARX Enterprise Architect,MS Visio,Process Mapping,Data Mapping",415
",Telecom,Troubleshooting,Coding,Debugging,Salesforce,Computer science",416
",VB,Automation,Python,Coding,Healthcare,Macros",417
,418
,419
,420
,421
,422
,423
,424
,425
,426
,427
,428
,429
,430
,431
,432
,433
,434
,435
,436
,437
,438
,439
",Android HAL,AOSP,HAL,Camera HAL",440
,441
",Front End,Html5,CSS,Javascript,jQuery,Responsive Design",442
",Front End,Html5,CSS,Javascript,jQuery,Responsive Design",443
",Sharepoint,Powerapps,Power Automate,SQL",444
",Unit Testing,Customer Satisfaction,Build,Linux,Software Development,UML",445
",Root Cause Analysis,Design Studio,T24,TAFC,TAFJ",446
",AAA,Triple A,Triple A Plus",447
",AAA,Triple A,Triple A Plus",448
",Information technology,Active directory,Monitoring,Computer science,Web services,LDAP",449
",Networking,Data analysis,High level design,Firewall,Technical Lead,PeopleSoft",450
",SSIS,SSRS,Coding,project support,.Net,WCS",451
",SSIS,SSRS,Coding,project support,.Net,WCS",452
",SQL,Unix,Linux,Oracle BRM,application monitoring,Perl",453
",SQL,Unix,Linux,Oracle BRM,application monitoring,Perl",454
,455
",SAP,Presales,Data modeling,Consulting,Data analysis,Computer science",456
",Javascript,CSS,HTML,Web Development,React.Js,Front End",457
",SDSF,ISPF,Db2,VSAM,JES2,C",458
",Financial services,Analytical,Agile,IFS,Unix shell scripting,WTX",459
",Spark,Athena,Machine Learning,S3,SQL,AWS",460
",C#,.Net,Rpa,Software Development,Uipath,Programming",461
",Uipath,Rpas,Ui Path Developer,Atrium Orchestrator,RE Frame WOrk,Rpa",462
",Uipath,Rpas,Ui Path Developer,Atrium Orchestrator,RE Frame WOrk,Rpa",463
",ETL,Informatica,IICS",464
,465
",Javascript,JQuery,HTML,CSS,Laravel,Core PHP",466
,467
",C++,HPC,STL,STLC,Container,Docker",468
",Javascript,React.Js,Node.Js,Html5,Angular",469
,470
,471
,472
,473
,474
",Social Media,Content Marketing,Content Strategy,Editing,Content Creation,Marketing Initiatives",475
,476
",SQL,Javascript,HTML,Ajax,jQuery,Web designing",477
,478
,479
",CSS,Javascript,HTML,Karma,Jasmine,Front End,Express,Webpack,Typescript,Redux,reactjs,Jest",480
",React.Js,next.Js",481
,482
,483
,484
",Agile Development,Team Development,Node.Js,Python,Javascript,Typescript",485
",Industrial Automation,HMI,Factory Automation,SCADA,PLCS,Historian",486
,487
",Terraform,Athena,S3,Node.Js,Python,PHP",488
",oms developer,Java",489
",Automation,Agile,Change management,Developer Analyst,Translation,Deployment",490
",Design Specifications,Payment Gateways,Technical Design,Production Support,Suite Flow,Suite Talk",491
",SQL,Unix,Linux,Oracle BRM,application monitoring,Perl",492
",XML,Unix,JMS,JDBC,Active directory,Access management",493
",Design Specifications,Payment Gateways,Technical Design,Production Support,Suite Flow,Suite Talk",494
",Robotics,Process automation,Backend,Programming,Testing",495
",CSS,Struts,JSP,Weblogic,Tomcat,JMS",496
",CSS,Struts,JSP,Weblogic,Tomcat,JMS",497
",IOT,Big Data,Fieldbus,Cloud Services",498
",React js,Redux,Javascript,Html5,jQuery,Typescript",499
",GOlang",500
",Kubernetes,Docker,Helm,Elk,Jenkins,Grafana",501
,502
,503
",Unit Testing,Powershell Scripting,Rest Api,GIT,Python",504
,505
,506
",Oracle,Python,Java,Javascript,ETL Tool,Snowflake",507
",Java,Spring,JDK,DBMS,JQuery,Mybatis",508
",HTML,Hibernate,PLSQL,Coding,Maven,Monitoring",509
,510
",Consulting,Digital Transformation,Technology Solutions,Effort Estimation,Vendor Evaluation,Problem Solving",511
",Spring,Java,J2Ee,JBoss,Maven,Javascript",512
",Consulting,Digital Transformation,Technology Solutions,Primary Skills,Effort Estimation,Vendor Evaluation",513
",Javascript,JQuery,Ajax,JSON,Html5,Apache Sling",514
",Agile,SDLC,Performance Engineering,problem solving,Azure,Bigdata",515
",Digital Transformation,Problem Solving,Mendix Developer,Mendix",516
",Spring,J2EE,JBoss,Maven,JavaScript,GIT",517
",Agile,SDLC,Performance Engineering,problem solving,Azure,Bigdata",518
",Igrafx,Business Process Management,MS Visio,Signavio,BPMN,Java",519
",Business Process Management,Digital Transformation,Technology Solutions,Problem Solving,Appian,Java",520
",Java,Microservices,Javascript,MySQL,XML,Software Development",521
",C,MATLAB,C++,Signal Processing,Algorithm Development,DSP",522
",Waterfall,Software Development,Database Design,Technical Design,Scrum,Agile",523
",JQuery,Ngrx,Rxjs,Typescript,Ajax,Angular",524
",Consulting,Digital Transformation,Technology Solutions,Primary Skills,Effort Estimation,Vendor Evaluation",525
",Process Integration,SAP PI,Consulting,PO,Digital Transformation,Technology Solutions",526
,527
,528
",C,MATLAB,C++,Signal Processing,Algorithm Development,DSP",529
",Consulting,Enterprise Content Management,Team Management,Client Interfacing Skills,Technology Solutions,Problem Solving,Digital Transformation,Software Configuration Management,Management Systems,Primary Skills",530
",Consulting,Digital Transformation,Technology Solutions,Primary Skills,Effort Estimation,Vendor Evaluation",531
",Consulting,Digital Transformation,Technology Solutions,Primary Skills,Effort Estimation,Vendor Evaluation",532
",Consulting,EAM,Digital Transformation,Technology Solutions,Primary Skills,Effort Estimation",533
",Supply Chain Management,WMS,Consulting,Thought Leadership,Digital Transformation,Technology Solutions",534
",Rpa,Python,VBA,R",535
",Rpa,Python,VBA,R",536
,537
,538
,539
",C++,Application development,Data structures,Debugging,CAD,Software design",540
",TIBCO Business Events,TIBCO Administrator,Business Works,Hawk,Java,Web Services",541
",Quantitative Analytics,R,Python,SQL,Regression Algorithms,Statistical Modeling",542
",Oracle E-business Suite,EBS,Oracle Apps Technical,Rice Components,XML Publisher Reports,SQL",543
",React.Js,Redux",544
,545
",React.Js,Redux",546
",Go,Microservices,Docker,Kubernetes",547
,548
,549
,550
,551
,552
,553
,554
,555
",Javascript,Azure Functions,Node.Js,Typescript,SQL Azure,Microsoft Azure",556
",Qxtend",557
",Customer service,E-learning,Analytical,Logistics management,Management,Interpersonal skills",558
",clinical development,Healthcare,Clinical trials,Recruitment,GCP,Administration",559
",HMI,Automotive Infotainment,Telematics",560
",Iaas,Build,Consulting,Devops,Digital Transformation,Technology Solutions",561
",Process Integration,Consulting,PO,MSC,Digital Transformation,Technology Solutions",562
",Consulting,Client Interfacing Skills,Team Management,Technology Solutions,Problem Solving,Digital Transformation",563
",Consulting,Digital Transformation,Technology Solutions,Effort Estimation,Vendor Evaluation,Problem Solving",564
",Consulting,Digital Transformation,Technology Solutions,Effort Estimation,Vendor Evaluation,Problem Solving",565
",WMS,Vendor Evaluation,Consulting,Digital Transformation,Technology Solutions,Effort Estimation",566
",SAP,Consulting,Vendor Evaluation,Ariba,Digital Transformation,Technology Solutions",567
",Consulting,Digital Transformation,Technology Solutions,Effort Estimation,Vendor Evaluation,Problem Solving",568
",Websphere Message Broker,Websphere Mq,Ibm Integration Bus,Datapower,Message Queue,Consulting",569
",Java,Alexa,Software Integration,Automotive android,Automotive Infotainment,Voice applications,C++,Android App",570
",Android Framework,C,Kotlin,C++,HAL,OOP",571
",Android Framework,C,Kotlin,C++,HAL,OOP",572
",Formulation Development,Injectables,Parenteral,Sterile",573
,574
,575
,576
",Web technologies,Architectural design,electronic trading,TDD,Interpersonal skills,Agile development",577
",SQL,Python,Data structures,Data modeling,Agile,Investment banking",578
",SQL,Python,Data structures,Data modeling,Agile,Investment banking",579
",Troubleshooting,XML,Javascript,HTTP,Test cases,JMS,JSON,boomi,Unit testing,Deployment",580
",Javascript,Redux,Webpack,React.Js,CSS,JSON",581
",SQL Queries,DW,Dimensional Modeling,ETL,NoSQL,Snowflake",582
,583
",microsoft,Computer science,User interface designing,power bi,office 365,Testing",584
,585
",java,EIS",586
",Rpa,IT Support,Use Cases,uipath",587
",MVC,SQL Server,.Net Core",588
",Javascript,ASP.Net MVC,C#,Entity Framework,HTML,Spfx",589
",Java,Spring Boot,Microservices,Angularjs,Redux,CSS,React.Js,Flux,Web Technologies,AWS",590
",Javascript,JQuery,HTML,CSS,Web Technologies,Rest",591
",Lightning,Salesforce,APEX,VisualForce,Process Automation,Triggers",592
,593
,594
",Recruitment,Analytical,Core Java,Product engineering,Machine learning,Backend",595
",Lightning,Salesforce,APEX,VisualForce,Process Automation,Triggers",596
",SQL,Unix Shell Scripting,Linux,C,C++",597
",JQuery,JSON,Python,AWS,Azure,VMWare",598
",SQL Queries,Tableau,Data Wrangling,Python,R,Data Science",599
",SQL Queries,Tableau,Data Wrangling,Python,R,Data Science,Data Analytics,Data Cleaning,Data Analysis,Spotfire",600
",Application Support,Java Programming",601
,602
",Application Support,Java Programming",603
,604
",Writing Test Cases,Design Principles,Performance Engineering,Design Development,Problem Solving,SDLC",605
",Agile,iGrafx,Continuous Integration,Enterprise Architect,Business Process Modeling,MS Visio",606
",Digital Transformation,Technology Solutions,Celonis Developer,Celonis,Problem Solving",607
",Front End,Angular,Javascript,Bootstrap",608
",Agile,iGrafx,Continuous Integration,Enterprise Architect,Business Process Modeling,MS Visio",609
,610
",STL,C++,Routing Protocols,Software Development,Distribution System,Software Architecture",611
",Javascript,JQuery,Bootstrap,Es6,Typescript,HTML",612
",Javascript,HTML,CSS,Entity Framework,.Net Core,Web Api",613
",Java,Core Java,AWS,Spring Boot,Microservices,Kubernetes",614
",Agile,Consulting,DTS,Front end,Object oriented programming,digital transformation",615
",Linux,Open source,continuous integration,Manager Technology,Deployment,Packaging",616
",Windows,WPF,OOAD,Winforms,Coding,Debugging",617
",Javascript,HTML,Angular Material,Bootstrap,Front End,PHP",618
",C,Linux Kernel,Bsp,Debugging,Android,Programming",619
,620
,621
,622
,623
,624
",Javascript,Front End,Typescript,React.Js",625
",Visualforce,Apex,Lightning,Data Loader,Soql,Triggers",626
",Automotive,Aspice,AUTOSAR,BSW,COM-STACK,MCAL",627
",Automotive,Aspice,AUTOSAR,Embedded C,memory stack,BSW",628
",MERN Stack,Full Stack,React.js,Node.js,Express.js,Restify",629
